auc_positive_high,cohen_d,comparison,family,feature,mean_diff,negative_count,negative_mean,positive_count,positive_mean
0.36359208167718804,-0.4568973376301471,non_sample0_rescue_vs_other_alt,geometry,low_entropy_basin_rank,-0.8998129530044423,658,3.5151975683890577,39,2.6153846153846154
0.35116125009742033,-0.46100717419591836,non_sample0_rescue_vs_other_alt,geometry,logprob_basin_rank,-0.9032421479229993,658,3.569908814589666,39,2.6666666666666665
0.2786805393188372,-0.6827303427539487,non_sample0_rescue_vs_other_alt,geometry,weight_basin_rank,-1.3214870236146834,658,3.629179331306991,39,2.3076923076923075
0.27404333255397084,-0.7052383768460359,non_sample0_rescue_vs_other_alt,geometry,stable_basin_rank,-1.3621307770243942,658,3.6185410334346506,39,2.2564102564102564
0.4137050892370041,-0.22360929722610157,non_sample0_rescue_vs_other_alt,lexical_shape,within_basin_lexical_entropy,-0.09459225364465684,658,2.3828465845818507,39,2.288254330937194
0.4223560127815447,-0.8034226361073034,non_sample0_rescue_vs_other_alt,lexical_shape,within_basin_jaccard,-0.08741453952383593,658,0.9810118842482105,39,0.8935973447243746
0.5736692385628556,0.6863836638700582,non_sample0_rescue_vs_other_alt,lexical_shape,internal_token_entropy_std,0.03371084121722564,658,0.006478770551663771,39,0.04018961176888941
0.5736692385628556,0.6863836638700582,non_sample0_rescue_vs_other_alt,lexical_shape,token_mean_entropy_std,0.03371084121722564,658,0.006478770551663771,39,0.04018961176888941
0.5727145195230302,0.6703921736026222,non_sample0_rescue_vs_other_alt,lexical_shape,logprob_avg_std,0.02954298283147496,658,0.005828533995820979,39,0.03537151682729594
0.5970111448834853,0.6086155220370146,non_sample0_rescue_vs_other_alt,lexical_shape,lexical_pca_anisotropy,0.13236857244302808,658,0.05028733045246188,39,0.18265590289548994
0.5994076845140675,0.9834288507746461,non_sample0_rescue_vs_other_alt,lexical_shape,lexical_effective_dim,0.5032117014031169,658,0.08171760263488505,39,0.5849293040380019
0.6004598238640791,0.8195610467126148,non_sample0_rescue_vs_other_alt,lexical_shape,lexical_radius,0.08902751977041565,658,0.021568944273964448,39,0.11059646404438009
0.28709765411893073,-0.6503799188663406,non_sample0_rescue_vs_other_alt,waveform_functional,wf_entropy_auc_mean,-0.1433590918886561,658,0.449912788041662,39,0.30655369615300593
0.3029187124931806,-0.6997777508561392,non_sample0_rescue_vs_other_alt,waveform_functional,wf_entropy_max_mean,-0.98681246923802,658,3.901484923479888,39,2.914672454241868
0.29602135453199285,-0.7045059254040533,non_sample0_rescue_vs_other_alt,waveform_functional,wf_entropy_std_mean,-0.25386663037871293,658,0.951454560067439,39,0.6975879296887261
0.24637596446107085,-0.7503049416626949,non_sample0_rescue_vs_other_alt,waveform_functional,wf_entropy_roughness,-0.6432513857506219,658,0.9982879853143557,39,0.35503659956373385
0.47956121892292103,-0.05302226726508892,non_sample0_rescue_vs_other_alt,waveform_functional,wf_entropy_late_minus_early_mean,-0.03970595427916507,658,0.21143926282261594,39,0.17173330854345087
0.32150650767672045,-0.3901283160597513,non_sample0_rescue_vs_other_alt,waveform_functional,wf_entropy_spike_count_mean,-0.8261625490348892,658,3.288677811550152,39,2.4625152625152626
0.3912204816460136,-0.36789828659966894,non_sample0_rescue_vs_other_alt,waveform_functional,wf_entropy_spike_frac_mean,-0.015745204360237977,658,0.10964005488949985,39,0.09389485052926187
0.46785129763853167,-0.10058096926167731,non_sample0_rescue_vs_other_alt,waveform_functional,wf_entropy_max_pos_norm_mean,-0.030857118498794134,658,0.5423673489594828,39,0.5115102304606887
0.6383173564024628,0.6090692705504566,non_sample0_rescue_vs_other_alt,waveform_functional,wf_basin_entropy_curve_var,0.10658556725828743,658,0.023240652734581327,39,0.12982621999286875
0.7440378770166004,0.8883641128115638,non_sample0_rescue_vs_other_alt,waveform_functional,wf_prob_min_mean,0.09262704939825929,658,0.07971291892388872,39,0.172339968322148
0.47313147845062736,-0.08102246366317864,non_sample0_rescue_vs_other_alt,waveform_functional,wf_prob_drop,-0.017239603533834667,658,0.04770424882782044,39,0.030464645293985775
0.6385121970228353,0.767178750503049,non_sample0_rescue_vs_other_alt,waveform_functional,wf_basin_prob_curve_var,0.007041357187982801,658,0.0014585001886174129,39,0.008499857376600214
0.5633816538071857,0.4622310414372373,non_sample0_rescue_vs_other_alt,waveform_functional,wf_local_instability_index,1.507711192016023,658,9.542829778505883,39,11.050540970521906
0.6502221183072247,0.4866241900478662,non_sample0_rescue_vs_other_alt,sample0_delta,delta_cluster_weight_mass_vs_sample0,0.13459488763124072,658,-0.10331066332829501,39,0.03128422430294572
0.5964071389603305,0.31626610798925703,non_sample0_rescue_vs_other_alt,sample0_delta,delta_stable_score_vs_sample0,0.08982044889407041,658,-0.06834302011142225,39,0.021477428782648158
0.4817239498090562,-0.0926571917618977,non_sample0_rescue_vs_other_alt,sample0_delta,delta_low_entropy_score_vs_sample0,-0.06880616547474457,658,0.043889878669603644,39,-0.02491628680514092
0.5200685838983712,0.06371296134667012,non_sample0_rescue_vs_other_alt,sample0_delta,delta_centroid_entropy_z_vs_sample0,0.09811067956143099,658,-0.026272701955617334,39,0.07183797760581366
0.516756293352038,0.06528542237484143,non_sample0_rescue_vs_other_alt,sample0_delta,delta_centroid_logprob_z_vs_sample0,0.09613731212938233,658,-0.17385721781727476,39,-0.07771990568789243
0.4928103811082534,-0.08372342091917237,non_sample0_rescue_vs_other_alt,sample0_delta,delta_wf_entropy_max_mean_vs_sample0,-0.10861681738717446,658,-0.04662870400452996,39,-0.15524552139170442
0.37479541734860883,-0.24242363354200688,non_sample0_rescue_vs_other_alt,sample0_delta,delta_wf_entropy_roughness_vs_sample0,-0.2516180156691449,658,0.03166792446294208,39,-0.21995009120620282
0.5966214636427403,0.3880037008995332,non_sample0_rescue_vs_other_alt,sample0_delta,delta_wf_prob_min_mean_vs_sample0,0.07010380884954047,658,-0.04514786451595621,39,0.024955944333584255
0.47502143246824097,-0.10667852909810804,non_sample0_rescue_vs_other_alt,sample0_delta,delta_distance_to_sample0_entropy_logprob_vs_sample0,-0.11219931321912546,658,1.8644554144573975,39,1.752256101238272
